Year,Month,Block,Plot,ID,Quadrat,Treatment,Species,Coverage
2024,June,2,3,2-3,2,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,2,Soil Inversion,Oenethra laciniata,2
2024,June,2,3,2-3,2,Soil Inversion,Oxalis corniculata,2
2024,June,2,3,2-3,2,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,2,Soil Inversion,Paspalum setaceum,2
2024,June,2,3,2-3,2,Soil Inversion,Richardia spp.,3
2024,June,2,3,2-3,3,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,3,Soil Inversion,Bare Ground,1
2024,June,2,3,2-3,3,Soil Inversion,Bidens alba,0
2024,June,2,3,2-3,3,Soil Inversion,Cynodon dactylon,1
2024,June,2,3,2-3,3,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,3,Soil Inversion,Erigeron canadensis,5
2024,June,2,3,2-3,3,Soil Inversion,Indigofera hirsuta,1
2024,June,2,3,2-3,3,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,3,Soil Inversion,Oenethra laciniata,0
2024,June,2,3,2-3,3,Soil Inversion,Oxalis corniculata,1
2024,June,2,3,2-3,3,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,3,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,3,Soil Inversion,Richardia spp.,2
2024,June,2,3,2-3,4,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,4,Soil Inversion,Bare Ground,2
2024,June,2,3,2-3,4,Soil Inversion,Cynodon dactylon,0
2024,June,2,3,2-3,4,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,4,Soil Inversion,Erigeron canadensis,4
2024,June,2,3,2-3,4,Soil Inversion,Indigofera hirsuta,1
2024,June,2,3,2-3,4,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,4,Soil Inversion,Oenethra laciniata,5
2024,June,2,3,2-3,4,Soil Inversion,Oxalis corniculata,0
2024,June,2,3,2-3,4,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,4,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,4,Soil Inversion,Richardia spp.,3
2024,June,2,3,2-3,5,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,5,Soil Inversion,Bare Ground,0
2024,June,2,3,2-3,5,Soil Inversion,Cynodon dactylon,0
2024,June,2,3,2-3,5,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,5,Soil Inversion,Erigeron canadensis,4
2024,June,2,3,2-3,5,Soil Inversion,Indigofera hirsuta,0
2024,June,2,3,2-3,5,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,5,Soil Inversion,Nekemias arborea,3
2024,June,2,3,2-3,5,Soil Inversion,Oenethra laciniata,2
2024,June,2,3,2-3,5,Soil Inversion,Oxalis corniculata,0
2024,June,2,3,2-3,5,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,5,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,5,Soil Inversion,Richardia spp.,3
2024,June,2,3,2-3,6,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,6,Soil Inversion,Bare Ground,2
2024,June,2,3,2-3,6,Soil Inversion,Bidens alba,4
2024,June,2,3,2-3,6,Soil Inversion,Cynodon dactylon,4
2024,June,2,3,2-3,6,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,6,Soil Inversion,Erigeron canadensis,3
2024,June,2,3,2-3,6,Soil Inversion,Indigofera hirsuta,0
2024,June,2,3,2-3,6,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,6,Soil Inversion,Oenethra laciniata,2
2024,June,2,3,2-3,6,Soil Inversion,Oxalis corniculata,2
2024,June,2,3,2-3,6,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,6,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,6,Soil Inversion,Richardia spp.,0
2024,June,2,3,2-3,7,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,7,Soil Inversion,Bare Ground,2
2024,June,2,3,2-3,7,Soil Inversion,Bidens alba,5
2024,June,2,3,2-3,7,Soil Inversion,Cynodon dactylon,4
2024,June,2,3,2-3,7,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,7,Soil Inversion,Erigeron canadensis,1
2024,June,2,3,2-3,7,Soil Inversion,Indigofera hirsuta,1
2024,June,2,3,2-3,7,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,7,Soil Inversion,Nekemias arborea,4
2024,June,2,3,2-3,7,Soil Inversion,Oenethra laciniata,4
2024,June,2,3,2-3,7,Soil Inversion,Oxalis corniculata,2
2024,June,2,3,2-3,7,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,7,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,7,Soil Inversion,Richardia spp.,0
2024,June,2,3,2-3,8,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,8,Soil Inversion,Bare Ground,2
2024,June,2,3,2-3,8,Soil Inversion,Bidens alba,4
2024,June,2,3,2-3,8,Soil Inversion,Cynodon dactylon,5
2024,June,2,3,2-3,8,Soil Inversion,Cyperus spp.,0
2024,June,2,3,2-3,8,Soil Inversion,Erigeron canadensis,5
2024,June,2,3,2-3,8,Soil Inversion,Indigofera hirsuta,1
2024,June,2,3,2-3,8,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,8,Soil Inversion,Oenethra laciniata,2
2024,June,2,3,2-3,8,Soil Inversion,Oxalis corniculata,0
2024,June,2,3,2-3,8,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,8,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,8,Soil Inversion,Polypremum procumbers,4
2024,June,2,3,2-3,8,Soil Inversion,Richardia spp.,0
2024,June,2,3,2-3,9,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,9,Soil Inversion,Bare Ground,0
2024,June,2,3,2-3,9,Soil Inversion,Bidens alba,5
2024,June,2,3,2-3,9,Soil Inversion,Cynodon dactylon,3
2024,June,2,3,2-3,9,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,9,Soil Inversion,Erigeron canadensis,0
2024,June,2,3,2-3,9,Soil Inversion,Indigofera hirsuta,0
2024,June,2,3,2-3,9,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,9,Soil Inversion,Oenethra laciniata,4
2024,June,2,3,2-3,9,Soil Inversion,Oxalis corniculata,2
2024,June,2,3,2-3,9,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,9,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,9,Soil Inversion,Richardia spp.,4
2024,June,2,3,2-3,10,Soil Inversion,Androppogon virginicus,0
2024,June,2,3,2-3,10,Soil Inversion,Bare Ground,3
2024,June,2,3,2-3,10,Soil Inversion,Bidens alba,4
2024,June,2,3,2-3,10,Soil Inversion,Cynodon dactylon,4
2024,June,2,3,2-3,10,Soil Inversion,Cyperus spp.,2
2024,June,2,3,2-3,10,Soil Inversion,Erigeron canadensis,5
2024,June,2,3,2-3,10,Soil Inversion,Indigofera hirsuta,2
2024,June,2,3,2-3,10,Soil Inversion,Lactuca canadensis,0
2024,June,2,3,2-3,10,Soil Inversion,Oenethra laciniata,2
2024,June,2,3,2-3,10,Soil Inversion,Oxalis corniculata,0
2024,June,2,3,2-3,10,Soil Inversion,Paspalum notatum,9
2024,June,2,3,2-3,10,Soil Inversion,Paspalum setaceum,0
2024,June,2,3,2-3,10,Soil Inversion,Richardia spp.,5
2024,June,2,4,2-4,1,Preemergent,Ageratum spp.,2
2024,June,2,4,2-4,1,Preemergent,Androppogon virginicus,4
2024,June,2,4,2-4,1,Preemergent,Bare Ground,0
2024,June,2,4,2-4,1,Preemergent,Cynodon dactylon,4
2024,June,2,4,2-4,1,Preemergent,Cyperus spp.,0
2024,June,2,4,2-4,1,Preemergent,Erigeron canadensis,4
2024,June,2,4,2-4,1,Preemergent,Indigofera hirsuta,4
2024,June,2,4,2-4,1,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,1,Preemergent,Oenethra laciniata,1
2024,June,2,4,2-4,1,Preemergent,Oxalis corniculata,2
2024,June,2,4,2-4,1,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,1,Preemergent,Paspalum setaceum,0
2024,June,2,4,2-4,1,Preemergent,Richardia spp.,1
2024,June,2,4,2-4,2,Preemergent,Ageratum spp.,3
2024,June,2,4,2-4,2,Preemergent,Androppogon virginicus,4
2024,June,2,4,2-4,2,Preemergent,Bare Ground,0
2024,June,2,4,2-4,2,Preemergent,Cynodon dactylon,4
2024,June,2,4,2-4,2,Preemergent,Cyperus spp.,0
2024,June,2,4,2-4,2,Preemergent,Erigeron canadensis,3
2024,June,2,4,2-4,2,Preemergent,Indigofera hirsuta,4
2024,June,2,4,2-4,2,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,2,Preemergent,Oenethra laciniata,2
2024,June,2,4,2-4,2,Preemergent,Oxalis corniculata,0
2024,June,2,4,2-4,2,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,2,Preemergent,Paspalum setaceum,0
2024,June,2,4,2-4,2,Preemergent,Richardia spp.,3
2024,June,2,4,2-4,3,Preemergent,Androppogon virginicus,0
2024,June,2,4,2-4,3,Preemergent,Bare Ground,0
2024,June,2,4,2-4,3,Preemergent,Cynodon dactylon,4
2024,June,2,4,2-4,3,Preemergent,Cyperus spp.,2
2024,June,2,4,2-4,3,Preemergent,Erigeron canadensis,2
2024,June,2,4,2-4,3,Preemergent,Indigofera hirsuta,4
2024,June,2,4,2-4,3,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,3,Preemergent,Oenethra laciniata,1
2024,June,2,4,2-4,3,Preemergent,Oxalis corniculata,0
2024,June,2,4,2-4,3,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,3,Preemergent,Paspalum setaceum,0
2024,June,2,4,2-4,3,Preemergent,Richardia spp.,2
2024,June,2,4,2-4,4,Preemergent,Ageratum spp.,3
2024,June,2,4,2-4,4,Preemergent,Androppogon virginicus,0
2024,June,2,4,2-4,4,Preemergent,Bare Ground,1
2024,June,2,4,2-4,4,Preemergent,Cynodon dactylon,2
2024,June,2,4,2-4,4,Preemergent,Cyperus spp.,2
2024,June,2,4,2-4,4,Preemergent,Erigeron canadensis,3
,June,2,4,2-4,4,Preemergent,Erigeron quercifolius,2
2024,June,2,4,2-4,4,Preemergent,Indigofera hirsuta,3
2024,June,2,4,2-4,4,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,4,Preemergent,Oenethra laciniata,1
2024,June,2,4,2-4,4,Preemergent,Oxalis corniculata,2
2024,June,2,4,2-4,4,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,4,Preemergent,Paspalum setaceum,2
2024,June,2,4,2-4,4,Preemergent,Richardia spp.,3
2024,June,2,4,2-4,5,Preemergent,Ageratum spp.,4
2024,June,2,4,2-4,5,Preemergent,Androppogon virginicus,4
2024,June,2,4,2-4,5,Preemergent,Bare Ground,0
2024,June,2,4,2-4,5,Preemergent,Cynodon dactylon,3
2024,June,2,4,2-4,5,Preemergent,Cyperus spp.,2
2024,June,2,4,2-4,5,Preemergent,Erigeron canadensis,4
2024,June,2,4,2-4,5,Preemergent,Indigofera hirsuta,4
2024,June,2,4,2-4,5,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,5,Preemergent,Oenethra laciniata,0
2024,June,2,4,2-4,5,Preemergent,Oxalis corniculata,0
2024,June,2,4,2-4,5,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,5,Preemergent,Paspalum setaceum,0
2024,June,2,4,2-4,5,Preemergent,Richardia spp.,1
2024,June,2,4,2-4,6,Preemergent,Ageratum spp.,3
2024,June,2,4,2-4,6,Preemergent,Androppogon virginicus,0
2024,June,2,4,2-4,6,Preemergent,Bare Ground,0
2024,June,2,4,2-4,6,Preemergent,Cynodon dactylon,3
2024,June,2,4,2-4,6,Preemergent,Cyperus spp.,2
2024,June,2,4,2-4,6,Preemergent,Erigeron canadensis,2
2024,June,2,4,2-4,6,Preemergent,Indigofera hirsuta,5
2024,June,2,4,2-4,6,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,6,Preemergent,Oenethra laciniata,0
2024,June,2,4,2-4,6,Preemergent,Oxalis corniculata,2
2024,June,2,4,2-4,6,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,6,Preemergent,Paspalum setaceum,2
2024,June,2,4,2-4,6,Preemergent,Richardia spp.,2
2024,June,2,4,2-4,7,Preemergent,Ageratum spp.,3
2024,June,2,4,2-4,7,Preemergent,Androppogon virginicus,2
2024,June,2,4,2-4,7,Preemergent,Bare Ground,2
2024,June,2,4,2-4,7,Preemergent,Cynodon dactylon,2
2024,June,2,4,2-4,7,Preemergent,Cyperus spp.,2
2024,June,2,4,2-4,7,Preemergent,Erigeron canadensis,1
2024,June,2,4,2-4,7,Preemergent,Indigofera hirsuta,4
2024,June,2,4,2-4,7,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,7,Preemergent,Oenethra laciniata,0
2024,June,2,4,2-4,7,Preemergent,Oxalis corniculata,0
2024,June,2,4,2-4,7,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,7,Preemergent,Paspalum setaceum,2
2024,June,2,4,2-4,7,Preemergent,Richardia spp.,3
2024,June,2,4,2-4,8,Preemergent,Ageratum spp.,3
2024,June,2,4,2-4,8,Preemergent,Androppogon virginicus,0
2024,June,2,4,2-4,8,Preemergent,Bare Ground,0
2024,June,2,4,2-4,8,Preemergent,Cynodon dactylon,0
2024,June,2,4,2-4,8,Preemergent,Cyperus spp.,0
2024,June,2,4,2-4,8,Preemergent,Erigeron canadensis,2
2024,June,2,4,2-4,8,Preemergent,Indigofera hirsuta,0
2024,June,2,4,2-4,8,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,8,Preemergent,Oenethra laciniata,0
2024,June,2,4,2-4,8,Preemergent,Oxalis corniculata,0
2024,June,2,4,2-4,8,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,8,Preemergent,Paspalum setaceum,0
2024,June,2,4,2-4,8,Preemergent,Richardia spp.,4
2024,June,2,4,2-4,9,Preemergent,Androppogon virginicus,0
2024,June,2,4,2-4,9,Preemergent,Bare Ground,3
2024,June,2,4,2-4,9,Preemergent,Cynodon dactylon,3
2024,June,2,4,2-4,9,Preemergent,Cyperus spp.,2
2024,June,2,4,2-4,9,Preemergent,Erigeron canadensis,0
2024,June,2,4,2-4,9,Preemergent,Indigofera hirsuta,4
2024,June,2,4,2-4,9,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,9,Preemergent,Oenethra laciniata,0
2024,June,2,4,2-4,9,Preemergent,Oxalis corniculata,0
2024,June,2,4,2-4,9,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,9,Preemergent,Paspalum setaceum,0
2024,June,2,4,2-4,9,Preemergent,Richardia spp.,0
2024,June,2,4,2-4,10,Preemergent,Androppogon virginicus,0
2024,June,2,4,2-4,10,Preemergent,Bare Ground,0
2024,June,2,4,2-4,10,Preemergent,Bidens alba,0
2024,June,2,4,2-4,10,Preemergent,Cynodon dactylon,4
2024,June,2,4,2-4,10,Preemergent,Cyperus spp.,0
2024,June,2,4,2-4,10,Preemergent,Erigeron canadensis,3
2024,June,2,4,2-4,10,Preemergent,Indigofera hirsuta,2
2024,June,2,4,2-4,10,Preemergent,Lactuca canadensis,0
2024,June,2,4,2-4,10,Preemergent,Oenethra laciniata,0
2024,June,2,4,2-4,10,Preemergent,Oxalis corniculata,2
2024,June,2,4,2-4,10,Preemergent,Paspalum notatum,9
2024,June,2,4,2-4,10,Preemergent,Paspalum setaceum,2
2024,June,2,4,2-4,10,Preemergent,Richardia spp.,4
2024,June,2,5,2-5,1,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,1,Preemergent,Bare Ground,0
2024,June,2,5,2-5,1,Preemergent,Bidens alba,3
2024,June,2,5,2-5,1,Preemergent,Cynodon dactylon,4
2024,June,2,5,2-5,1,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,1,Preemergent,Erigeron canadensis,1
2024,June,2,5,2-5,1,Preemergent,Indigofera hirsuta,2
2024,June,2,5,2-5,1,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,1,Preemergent,Oenethra laciniata,3
2024,June,2,5,2-5,1,Preemergent,Oxalis corniculata,2
2024,June,2,5,2-5,1,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,1,Preemergent,Paspalum setaceum,3
2024,June,2,5,2-5,1,Preemergent,Richardia spp.,2
2024,June,2,5,2-5,2,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,2,Preemergent,Bare Ground,0
2024,June,2,5,2-5,2,Preemergent,Bidens alba,0
2024,June,2,5,2-5,2,Preemergent,Cynodon dactylon,3
2024,June,2,5,2-5,2,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,2,Preemergent,Erigeron canadensis,0
2024,June,2,5,2-5,2,Preemergent,Indigofera hirsuta,4
2024,June,2,5,2-5,2,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,2,Preemergent,Oenethra laciniata,2
2024,June,2,5,2-5,2,Preemergent,Oxalis corniculata,0
2024,June,2,5,2-5,2,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,2,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,2,Preemergent,Richardia spp.,0
2024,June,2,5,2-5,3,Preemergent,Ageratum spp.,4
2024,June,2,5,2-5,3,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,3,Preemergent,Bare Ground,0
2024,June,2,5,2-5,3,Preemergent,Cynodon dactylon,2
2024,June,2,5,2-5,3,Preemergent,Cyperus spp.,0
2024,June,2,5,2-5,3,Preemergent,Erigeron canadensis,4
2024,June,2,5,2-5,3,Preemergent,Indigofera hirsuta,5
2024,June,2,5,2-5,3,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,3,Preemergent,Oenethra laciniata,3
2024,June,2,5,2-5,3,Preemergent,Oxalis corniculata,0
2024,June,2,5,2-5,3,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,3,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,3,Preemergent,Richardia spp.,0
2024,June,2,5,2-5,4,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,4,Preemergent,Bare Ground,0
2024,June,2,5,2-5,4,Preemergent,Bidens alba,0
2024,June,2,5,2-5,4,Preemergent,Cynodon dactylon,3
2024,June,2,5,2-5,4,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,4,Preemergent,Erigeron canadensis,1
2024,June,2,5,2-5,4,Preemergent,Indigofera hirsuta,4
2024,June,2,5,2-5,4,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,4,Preemergent,Oenethra laciniata,1
2024,June,2,5,2-5,4,Preemergent,Oxalis corniculata,0
2024,June,2,5,2-5,4,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,4,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,4,Preemergent,Richardia spp.,0
2024,June,2,5,2-5,5,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,5,Preemergent,Bare Ground,0
2024,June,2,5,2-5,5,Preemergent,Cynodon dactylon,3
2024,June,2,5,2-5,5,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,5,Preemergent,Erigeron canadensis,3
2024,June,2,5,2-5,5,Preemergent,Erigeron quercifolius,2
2024,June,2,5,2-5,5,Preemergent,Indigofera hirsuta,5
2024,June,2,5,2-5,5,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,5,Preemergent,Oenethra laciniata,2
2024,June,2,5,2-5,5,Preemergent,Oxalis corniculata,0
2024,June,2,5,2-5,5,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,5,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,5,Preemergent,Richardia spp.,0
2024,June,2,5,2-5,6,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,6,Preemergent,Bare Ground,0
2024,June,2,5,2-5,6,Preemergent,Bidens alba,0
2024,June,2,5,2-5,6,Preemergent,Cynodon dactylon,0
2024,June,2,5,2-5,6,Preemergent,Cyperus spp.,0
2024,June,2,5,2-5,6,Preemergent,Erigeron canadensis,2
2024,June,2,5,2-5,6,Preemergent,Indigofera hirsuta,0
2024,June,2,5,2-5,6,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,6,Preemergent,Oenethra laciniata,0
2024,June,2,5,2-5,6,Preemergent,Oxalis corniculata,0
2024,June,2,5,2-5,6,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,6,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,6,Preemergent,Richardia spp.,0
2024,June,2,5,2-5,7,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,7,Preemergent,Bare Ground,0
2024,June,2,5,2-5,7,Preemergent,Cynodon dactylon,3
2024,June,2,5,2-5,7,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,7,Preemergent,Erigeron canadensis,0
2024,June,2,5,2-5,7,Preemergent,Erigeron quercifolius,4
2024,June,2,5,2-5,7,Preemergent,Indigofera hirsuta,4
2024,June,2,5,2-5,7,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,7,Preemergent,Oenethra laciniata,1
2024,June,2,5,2-5,7,Preemergent,Oxalis corniculata,2
2024,June,2,5,2-5,7,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,7,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,7,Preemergent,Richardia spp.,0
2024,June,2,5,2-5,8,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,8,Preemergent,Bare Ground,0
2024,June,2,5,2-5,8,Preemergent,Bidens alba,0
2024,June,2,5,2-5,8,Preemergent,Cynodon dactylon,0
2024,June,2,5,2-5,8,Preemergent,Cyperus spp.,0
2024,June,2,5,2-5,8,Preemergent,Erigeron canadensis,5
2024,June,2,5,2-5,8,Preemergent,Indigofera hirsuta,0
2024,June,2,5,2-5,8,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,8,Preemergent,Oenethra laciniata,3
2024,June,2,5,2-5,8,Preemergent,Oxalis corniculata,0
2024,June,2,5,2-5,8,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,8,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,8,Preemergent,Richardia spp.,4
2024,June,2,5,2-5,9,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,9,Preemergent,Bare Ground,0
2024,June,2,5,2-5,9,Preemergent,Cynodon dactylon,4
2024,June,2,5,2-5,9,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,9,Preemergent,Erigeron canadensis,2
2024,June,2,5,2-5,9,Preemergent,Indigofera hirsuta,2
2024,June,2,5,2-5,9,Preemergent,Lactuca canadensis,0
2024,June,2,5,2-5,9,Preemergent,Oenethra laciniata,1
2024,June,2,5,2-5,9,Preemergent,Oxalis corniculata,2
2024,June,2,5,2-5,9,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,9,Preemergent,Paspalum setaceum,0
2024,June,2,5,2-5,9,Preemergent,Richardia spp.,1
2024,June,2,5,2-5,10,Preemergent,Androppogon virginicus,0
2024,June,2,5,2-5,10,Preemergent,Bare Ground,0
2024,June,2,5,2-5,10,Preemergent,Cynodon dactylon,3
2024,June,2,5,2-5,10,Preemergent,Cyperus spp.,2
2024,June,2,5,2-5,10,Preemergent,Erigeron canadensis,4
2024,June,2,5,2-5,10,Preemergent,Indigofera hirsuta,0
2024,June,2,5,2-5,10,Preemergent,Lactuca canadensis,1
2024,June,2,5,2-5,10,Preemergent,Oenethra laciniata,3
2024,June,2,5,2-5,10,Preemergent,Oxalis corniculata,2
2024,June,2,5,2-5,10,Preemergent,Paspalum notatum,9
2024,June,2,5,2-5,10,Preemergent,Paspalum setaceum,2
2024,June,2,5,2-5,10,Preemergent,Richardia spp.,3
2024,June,2,6,2-6,1,Fill,Androppogon virginicus,0
2024,June,2,6,2-6,1,Fill,Bare Ground,2
2024,June,2,6,2-6,1,Fill,Cynodon dactylon,2
2024,June,2,6,2-6,1,Fill,Cyperus spp.,0
2024,June,2,6,2-6,1,Fill,Erigeron canadensis,0
2024,June,2,6,2-6,1,Fill,Erigeron quercifolius,3
2024,June,2,6,2-6,1,Fill,Indigofera hirsuta,2
2024,June,2,6,2-6,1,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,1,Fill,Oenethra laciniata,1
2024,June,2,6,2-6,1,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,1,Fill,Paspalum notatum,9
2024,June,2,6,2-6,1,Fill,Paspalum setaceum,2
2024,June,2,6,2-6,1,Fill,Richardia spp.,2
2024,June,2,6,2-6,2,Fill,Androppogon virginicus,0
2024,June,2,6,2-6,2,Fill,Bare Ground,0
2024,June,2,6,2-6,2,Fill,Cynodon dactylon,4
2024,June,2,6,2-6,2,Fill,Cyperus spp.,0
2024,June,2,6,2-6,2,Fill,Erigeron canadensis,1
2024,June,2,6,2-6,2,Fill,Erigeron quercifolius,3
2024,June,2,6,2-6,2,Fill,Indigofera hirsuta,0
2024,June,2,6,2-6,2,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,2,Fill,Oenethra laciniata,1
2024,June,2,6,2-6,2,Fill,Oxalis corniculata,2
2024,June,2,6,2-6,2,Fill,Paspalum notatum,9
2024,June,2,6,2-6,2,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,2,Fill,Richardia spp.,5
2024,June,2,6,2-6,3,Fill,Androppogon virginicus,0
2024,June,2,6,2-6,3,Fill,Bare Ground,1
2024,June,2,6,2-6,3,Fill,Cynodon dactylon,4
2024,June,2,6,2-6,3,Fill,Cyperus spp.,2
2024,June,2,6,2-6,3,Fill,Erigeron canadensis,1
2024,June,2,6,2-6,3,Fill,Indigofera hirsuta,0
2024,June,2,6,2-6,3,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,3,Fill,Oenethra laciniata,1
2024,June,2,6,2-6,3,Fill,Oxalis corniculata,2
2024,June,2,6,2-6,3,Fill,Paspalum notatum,9
2024,June,2,6,2-6,3,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,3,Fill,Richardia spp.,1
2024,June,2,6,2-6,3,Fill,Solanum spp.,1
2024,June,2,6,2-6,4,Fill,Androppogon virginicus,0
2024,June,2,6,2-6,4,Fill,Bare Ground,3
2024,June,2,6,2-6,4,Fill,Cynodon dactylon,3
2024,June,2,6,2-6,4,Fill,Cyperus spp.,2
2024,June,2,6,2-6,4,Fill,Erigeron canadensis,1
2024,June,2,6,2-6,4,Fill,Indigofera hirsuta,0
2024,June,2,6,2-6,4,Fill,Lactuca canadensis,0
2024,June,2,6,2-6,4,Fill,Oenethra laciniata,1
2024,June,2,6,2-6,4,Fill,Oxalis corniculata,0
2024,June,2,6,2-6,4,Fill,Paspalum notatum,9
2024,June,2,6,2-6,4,Fill,Paspalum setaceum,0
2024,June,2,6,2-6,4,Fill,Polypremum procumbers,4
2024,June,2,6,2-6,4,Fill,Richardia spp.,2
2024,June,2,6,2-6,5,Fill,Androppogon virginicus,0
2024,June,2,6,2-6,5,Fill,Bare Ground,0
2024,June,2,6,2-6,5,Fill,Cynodon dactylon,4
2024,June,2,6,2-6,5,Fill,Cyperus spp.,2
2024,June,2,6,2-6,5,Fill,Erigeron canadensis,4
2024,June,2,6,2-6,5,Fill,Indigofera hirsuta,0
2024,June,2,6,2-6,5,Fill,Lactuca canadensis,0
